time,id,station,address,latitude,longitude,location,status,lot,bike,empty,weather,temp,pressure,humidity,wind
2015/9/12 13:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,14,33,No Rain,305.08,1012,51,6.7
2015/9/12 14:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,1,47,No Rain,304.37,1011,55,7.2
2015/9/12 15:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,2,46,No Rain,303.64,1011,51,8.2
2015/9/12 16:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,1,47,No Rain,303.12,1011,54,8.7
2015/9/12 17:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,1,47,No Rain,302.36,1011,54,8.2
2015/9/12 18:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,29,19,No Rain,300.26,1012,57,6.2
2015/9/12 19:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,20,28,No Rain,299.87,1012,61,5.7
2015/9/12 20:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,17,31,No Rain,299.25,1013,65,5.1
2015/9/12 21:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,1,47,No Rain,298.59,1014,65,5.7
2015/9/12 22:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,4,44,No Rain,298.25,1015,69,5.1
2015/9/12 23:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,2,46,No Rain,298.26,1015,65,3.6
2015/9/13 00:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,1,47,No Rain,298.03,1015,65,4.1
2015/9/13 01:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,0,48,No Rain,297.84,1015,73,3.6
2015/9/13 02:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,0,48,No Rain,297.61,1015,73,4.1
2015/9/13 03:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,4,44,No Rain,297.61,1014,73,3.1
2015/9/13 04:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,14,34,No Rain,297.42,1014,78,2.6
2015/9/13 05:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,24,24,No Rain,297.65,1014,78,3.6
2015/9/13 06:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,23,25,No Rain,297.41,1014,78,3.1
2015/9/13 07:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,24,24,No Rain,299.08,1014,78,3.1
2015/9/13 08:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,28,20,No Rain,304.67,1015,69,3.6
2015/9/13 09:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,27,21,No Rain,307.35,1016,69,5.1
2015/9/13 10:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,32,16,No Rain,304.18,1015,58,6.2
2015/9/13 11:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,36,12,No Rain,308.58,1016,55,6.2
2015/9/13 12:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,47,1,No Rain,309.46,1015,51,6.7
2015/9/13 13:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,37,11,No Rain,308.72,1014,51,6.2
2015/9/13 14:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,32,16,No Rain,307.17,1013,62,10.8
2015/9/13 15:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,2,45,No Rain,306.29,1013,62,7.7
2015/9/13 16:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,0,47,Rain,305.27,1013,65,7.2
2015/9/13 17:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,4,44,Rain,301.53,1013,83,6.7
2015/9/13 18:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,11,37,Rain,300.05,1013,78,5.7
2015/9/13 19:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,25,22,No Rain,299.5,1013,78,5.7
2015/9/13 20:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,4,44,No Rain,299.03,1014,73,6.7
2015/9/13 21:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,1,47,Rain,299.24,1015,73,6.7
2015/9/13 22:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,14,34,Rain,298.98,1015,73,6.7
2015/9/13 23:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,10,38,Rain,298.79,1015,73,7.2
2015/9/14 00:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,12,36,Rain,298.67,1015,73,6.7
2015/9/14 01:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,11,37,Rain,298.46,1014,69,5.1
2015/9/14 02:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,19,29,Rain,298.45,1014,73,5.1
2015/9/14 03:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,19,29,Rain,298.26,1014,83,4.1
2015/9/14 04:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,18,30,Rain,298.03,1013,73,6.2
2015/9/14 05:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,17,31,Rain,297.83,1014,88,3.6
2015/9/14 06:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,34,14,Rain,297.84,1013,78,4.1
2015/9/14 07:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,33,15,Rain,298.42,1014,88,5.1
2015/9/14 08:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,36,12,Rain,301.98,1014,94,4.1
2015/9/14 09:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,29,19,Rain,301.8,1014,88,5.7
2015/9/14 10:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,22,26,Rain,305.42,1015,88,6.7
2015/9/14 11:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,7,41,Rain,306.35,1015,88,5.7
2015/9/14 12:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,22,26,No Rain,308.24,1014,78,6.2
2015/9/14 13:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,15,33,Rain,308.96,1013,78,6.7
2015/9/14 14:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,2,46,No Rain,307.19,1012,74,8.2
2015/9/14 15:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,15,33,No Rain,306.36,1011,62,8.7
2015/9/14 16:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,26,22,No Rain,306.39,1011,58,8.2
2015/9/14 17:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,15,33,No Rain,305.1,1011,66,7.7
2015/9/14 18:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,8,40,No Rain,301.61,1011,74,7.2
2015/9/14 19:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,25,23,No Rain,300.83,1012,74,6.7
2015/9/14 20:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,6,42,No Rain,300.38,1012,74,5.7
2015/9/14 21:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,4,44,No Rain,300.17,1013,78,6.2
2015/9/14 22:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,3,45,No Rain,299.61,1013,83,6.7
2015/9/14 23:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,1,47,No Rain,299.61,1013,83,6.7
2015/9/15 00:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,1,47,No Rain,299.42,1013,78,5.7
2015/9/15 01:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,4,44,No Rain,299.17,1012,78,4.1
2015/9/15 02:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,0,48,No Rain,299.06,1011,78,3.6
2015/9/15 03:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,6,42,No Rain,298.84,1011,78,3.6
2015/9/15 04:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,31,17,No Rain,298.44,1011,83,2.1
2015/9/15 05:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,31,17,No Rain,298.88,1012,83,1.5
2015/9/15 06:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,32,16,No Rain,298.88,1012,83,1.5
2015/9/15 07:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,35,13,No Rain,299.41,1012,88,2.6
2015/9/15 08:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,30,18,No Rain,301.99,1012,83,2.6
2015/9/15 09:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,38,10,No Rain,305.54,1012,78,2.1
2015/9/15 10:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,29,18,No Rain,304.32,1012,70,0.5
2015/9/15 11:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,23,25,No Rain,310.16,1013,62,1.5
2015/9/15 12:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,25,23,No Rain,305.75,1012,55,1
2015/9/15 13:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,22,26,No Rain,305.87,1012,49,2.1
2015/9/15 14:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,24,23,Rain,308.66,1011,59,5.7
2015/9/15 15:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,15,32,No Rain,308.46,1010,66,5.7
2015/9/15 16:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,5,43,No Rain,305.69,1010,62,6.2
2015/9/15 17:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,18,30,No Rain,304.26,1010,66,6.2
2015/9/15 18:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,15,32,Rain,304.35,1010,66,5.7
2015/9/15 19:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,21,27,Rain,300.66,1011,74,5.1
2015/9/15 20:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,23,25,Rain,300.13,1011,78,4.6
2015/9/15 21:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,2,46,No Rain,299.93,1011,78,4.6
2015/9/15 22:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,0,48,No Rain,299.64,1012,83,5.1
2015/9/15 23:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,7,41,Rain,299.52,1012,83,3.6
2015/9/16 00:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,11,37,Rain,299.73,1011,83,4.1
2015/9/16 01:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,1,47,No Rain,299.19,1011,88,2.6
2015/9/16 02:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,1,47,No Rain,299.75,1012,83,2.1
2015/9/16 03:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,0,48,No Rain,299.64,1011,78,0.5
2015/9/16 04:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,31,17,Rain,299.33,1011,88,3.1
2015/9/16 05:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,32,16,Rain,299.01,1011,94,3.6
2015/9/16 06:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,32,16,Rain,299.06,1011,83,4.6
2015/9/16 07:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,31,17,Rain,299.24,1012,88,7.7
2015/9/16 08:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,32,16,Rain,300.76,1013,88,2.6
2015/9/16 09:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,18,30,Rain,301.59,1013,94,3.1
2015/9/16 10:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,23,25,Rain,301.69,1014,83,2.6
2015/9/16 11:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,18,30,No Rain,302.64,1014,69,7.2
2015/9/16 12:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,11,37,Rain,304.25,1014,74,5.1
2015/9/16 13:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,8,40,No Rain,305.63,1013,70,7.2
2015/9/16 14:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,5,43,No Rain,305.26,1012,66,6.7
2015/9/16 15:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,0,48,No Rain,304.01,1011,62,7.7
2015/9/16 16:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,8,40,No Rain,302.48,1011,66,6.7
2015/9/16 17:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,19,29,No Rain,301.59,1011,69,7.2
2015/9/16 18:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,7,41,No Rain,300.5,1012,74,7.2
2015/9/16 19:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,11,37,No Rain,300.08,1012,78,6.7
2015/9/16 20:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,6,42,No Rain,299.89,1013,83,5.7
2015/9/16 21:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,0,48,Rain,299.18,1014,78,5.1
2015/9/16 22:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,0,48,Rain,298.97,1014,78,4.1
2015/9/16 23:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,0,48,No Rain,298.79,1014,78,5.1
2015/9/17 00:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,0,48,No Rain,298.56,1014,78,4.6
2015/9/17 01:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,1,47,No Rain,298.15,1014,78,2.6
2015/9/17 02:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,8,40,No Rain,298.36,1014,78,2.6
2015/9/17 03:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,14,34,No Rain,298.15,1014,83,2.6
2015/9/17 04:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,23,25,No Rain,298.15,1014,83,3.1
2015/9/17 05:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,39,9,No Rain,298.04,1014,78,3.1
2015/9/17 06:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,38,10,No Rain,298.05,1015,78,4.6
2015/9/17 07:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,41,7,No Rain,300.62,1015,78,3.6
2015/9/17 08:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,36,11,No Rain,303.04,1016,74,4.6
2015/9/17 09:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,21,27,No Rain,303.93,1016,61,3.1
2015/9/17 10:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,28,20,No Rain,304.6,1016,51,2.6
2015/9/17 11:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,14,34,No Rain,306.72,1016,48,3.1
2015/9/17 12:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,15,33,No Rain,305.73,1016,48,6.7
2015/9/17 13:21,2,MRT S.Y.S Memorial Hall Stataion(Exit 2.),"Sec,4. Zhongxiao E.Rd/GuangFu S. Rd",25.041,121.556945,Daan Dist.,1,48,21,27,No Rain,306.05,1015,54,6.7
